REGION,TECHNOLOGY,YEAR,VALUE
"REGION1","SECO00I00",2047,5.06310643415501
"REGION1","SECO00I00",2048,5.08640242506957
"REGION1","SECO00I00",2049,5.10969841598414
"REGION1","SECO00I00",2050,5.1329944068987
"REGION1","SECO00I00",2051,5.15629039781327
"REGION1","SECO00I00",2052,5.17958638872783
"REGION1","SECO00I00",2053,5.20288237964239
"REGION1","SECO00I00",2054,5.22617837055695
"REGION1","SECO00I00",2055,5.24947436147152
"REGION1","SECO00I00",2056,5.22617837055695
"REGION1","SECO00I00",2057,5.20288237964239
"REGION1","SECO00I00",2058,5.20288237964239
"REGION1","SECO00I00",2059,5.20288237964239
"REGION1","SECO00I00",2060,5.2574197692218
"REGION1","SECO00X00",2015,9.42485259774298
"REGION1","SECO00X00",2016,8.27994992659938
"REGION1","SECO00X00",2017,7.07947603044603
"REGION1","SECO00X00",2018,6.28896892123215
"REGION1","SECO00X00",2019,5.40204039505639
"REGION1","SECO00X00",2020,4.06658910061982
"REGION1","SECO00X00",2021,7.44498902650928
"REGION1","SECO00X00",2022,4.57972292000451
"REGION1","SECO00X00",2023,18.89208
"REGION1","SECO00X00",2024,6.71876731678592
"REGION1","SECO00X00",2025,9.6946132984172
"REGION1","SECO00X00",2026,5.64886398641951
"REGION1","SECO00X00",2027,10.5388820928571
"REGION1","SECO00X00",2028,1.80390603288865
"REGION1","SECO00X00",2029,0.847415979432759
"REGION1","SEEL00TD0",2015,624.310770419473
"REGION1","SEEL00TD0",2016,632.365607521421
"REGION1","SEEL00TD0",2017,638.123452272055
"REGION1","SEEL00TD0",2018,646.267798607538
"REGION1","SEEL00TD0",2019,653.611629197515
"REGION1","SEEL00TD0",2020,659.187861386052
"REGION1","SEEL00TD0",2021,651.040049118799
"REGION1","SEEL00TD0",2022,655.261290273574
"REGION1","SEEL00TD0",2023,659.484802123811
"REGION1","SEEL00TD0",2024,663.713006317562
"REGION1","SEEL00TD0",2025,667.960560909095
"REGION1","SEEL00TD0",2026,674.988856032377
"REGION1","SEEL00TD0",2027,679.854823837754
"REGION1","SEEL00TD0",2028,682.502514443015
"REGION1","SEEL00TD0",2029,688.692362714213
"REGION1","SEEL00TD0",2030,692.503795872541
"REGION1","SEEL00TD0",2031,696.489962933759
"REGION1","SEEL00TD0",2032,700.711456347801
"REGION1","SEEL00TD0",2033,704.954753528286
"REGION1","SEEL00TD0",2034,710.858083795948
"REGION1","SEEL00TD0",2035,714.402082621179
"REGION1","SEEL00TD0",2036,719.087091194922
"REGION1","SEEL00TD0",2037,723.435416505332
"REGION1","SEEL00TD0",2038,728.095690429479
"REGION1","SEEL00TD0",2039,732.610719007288
"REGION1","SEEL00TD0",2040,738.814420739753
"REGION1","SEEL00TD0",2041,744.605588138247
"REGION1","SEEL00TD0",2042,751.50681880091
"REGION1","SEEL00TD0",2043,759.341579299389
"REGION1","SEEL00TD0",2044,765.786261124108
"REGION1","SEEL00TD0",2045,774.41918593897
"REGION1","SEEL00TD0",2046,780.687075192494
"REGION1","SEEL00TD0",2047,786.957774706561
"REGION1","SEEL00TD0",2048,793.231284486445
"REGION1","SEEL00TD0",2049,799.507805254417
"REGION1","SEEL00TD0",2050,805.787337015779
"REGION1","SEEL00TD0",2051,809.168440228755
"REGION1","SEEL00TD0",2052,812.569941482878
"REGION1","SEEL00TD0",2053,815.991506461061
"REGION1","SEEL00TD0",2054,822.501262561437
"REGION1","SEEL00TD0",2055,826.440208912696
"REGION1","SEEL00TD0",2056,833.149755158381
"REGION1","SEEL00TD0",2057,836.234675075764
"REGION1","SEEL00TD0",2058,838.729651230852
"REGION1","SEEL00TD0",2059,841.356363475257
"REGION1","SEEL00TD0",2060,846.8469573619
"REGION1","SEGO00X00",2024,0.0352572494075675
"REGION1","SEGO00X00",2025,0.0440715617594593
"REGION1","SEGO00X00",2026,0.0793288111670268
"REGION1","SEGO00X00",2027,0.114586271100828
"REGION1","SEGO00X00",2028,0.148504740940124
"REGION1","SEGO00X00",2029,0.185100980442197
"REGION1","SEGO00X00",2030,0.220357808797297
"REGION1","SEGO00X00",2031,0.255614637152397
"REGION1","SEGO00X00",2032,0.290872518138664
"REGION1","SEGO00X00",2033,0.326129346493766
"REGION1","SEGO00X00",2034,0.361387227480034
"REGION1","SEGO00X00",2035,0.396644055835135
"REGION1","SEGO00X00",2036,0.431900884190234
"REGION1","SEGO00X00",2037,0.467158765176503
"REGION1","SEGO00X00",2038,0.502415593531603
"REGION1","SEGO00X00",2039,0.537673474517872
"REGION1","SEGO00X00",2040,0.572930302872972
"REGION1","SEGO00X00",2041,0.599373450454881
"REGION1","SEGO00X00",2042,0.62581659803679
"REGION1","SEGO00X00",2043,0.652258692987531
"REGION1","SEGO00X00",2044,0.67870184056944
"REGION1","SEGO00X00",2045,0.705144988151349
"REGION1","SEGO00X00",2046,0.713959721555709
"REGION1","SEGO00X00",2047,0.722773402329161
"REGION1","SEGO00X00",2048,0.731588135733995
"REGION1","SEGO00X00",2049,0.74040181650645
"REGION1","SEGO00X00",2050,0.749216549910809
"REGION1","SEGO00X00",2051,0.756709178567631
"REGION1","SEGO00X00",2052,0.764275491406152
"REGION1","SEGO00X00",2053,0.771918646320149
"REGION1","SEGO00X00",2054,0.779637590678182
"REGION1","SEGO00X00",2055,0.787434429742678
"REGION1","SEGO00X00",2056,0.79530811088244
"REGION1","SEGO00X00",2057,0.803261791990776
"REGION1","SEGO00X00",2058,0.811294420437281
"REGION1","SEGO00X00",2059,0.819407048852301
"REGION1","SEGO00X00",2060,0.827600729867294
"REGION1","SEGOCVPH2",2024,0.000264500830322883
"REGION1","SEGOCVPH2",2025,0.000331183909745478
"REGION1","SEGOCVPH2",2026,0.000597138601294159
"REGION1","SEGOCVPH2",2027,0.000863995420441118
"REGION1","SEGOCVPH2",2028,0.00113175529231792
"REGION1","SEGOCVPH2",2029,0.00140043080196528
"REGION1","SEGOCVPH2",2030,0.00167001273367282
"REGION1","SEGOCVPH2",2031,0.00194118757908768
"REGION1","SEGOCVPH2",2032,0.00221349117315323
"REGION1","SEGOCVPH2",2033,0.00248690445248351
"REGION1","SEGOCVPH2",2034,0.00276146171116229
"REGION1","SEGOCVPH2",2035,0.00303714126047788
"REGION1","SEGOCVPH2",2036,0.00331396417689244
"REGION1","SEGOCVPH2",2037,0.00359195439155866
"REGION1","SEGOCVPH2",2038,0.00387108619837803
"REGION1","SEGOCVPH2",2039,0.00415140117609739
"REGION1","SEGOCVPH2",2040,0.00443287088623185
"REGION1","SEGOCVPH2",2041,0.00464679788527883
"REGION1","SEGOCVPH2",2042,0.00486158753123149
"REGION1","SEGOCVPH2",2043,0.00507723685871383
"REGION1","SEGOCVPH2",2044,0.00529376750940983
"REGION1","SEGOCVPH2",2045,0.005511176619567
"REGION1","SEGOCVPH2",2046,0.00559141172722957
"REGION1","SEGOCVPH2",2047,0.00567196541217526
"REGION1","SEGOCVPH2",2048,0.00575285617973172
"REGION1","SEGOCVPH2",2049,0.00583406950935965
"REGION1","SEGOCVPH2",2050,0.00591562400672936
"REGION1","SEGOCVPH2",2051,0.00598075563479641
"REGION1","SEGOCVPH2",2052,0.0060466005455987
"REGION1","SEGOCVPH2",2053,0.00611318589101507
"REGION1","SEGOCVPH2",2054,0.00618050555325437
"REGION1","SEGOCVPH2",2055,0.00624856281199659
"REGION1","SEGOCVPH2",2056,0.0063173510116617
"REGION1","SEGOCVPH2",2057,0.00638691295286468
"REGION1","SEGOCVPH2",2058,0.00645724258221032
"REGION1","SEGOCVPH2",2059,0.00652835059500042
"REGION1","SEGOCVPH2",2060,0.00660023112958081
"REGION1","SEHF00I00",2015,14.8934644730921
"REGION1","SEHF00I00",2016,15.2925425239168
"REGION1","SEHF00I00",2017,15.7023004454459
"REGION1","SEHF00I00",2018,16.1230385503883
"REGION1","SEHF00I00",2019,16.6786170615542
"REGION1","SEHF00I00",2020,16.9976993145886
"REGION1","SEHF00I00",2021,17.1846815148668
"REGION1","SEHF00I00",2022,17.3737095954733
"REGION1","SEHF00I00",2023,17.5648210954966
"REGION1","SEHF00I00",2024,17.7580347844811
"REGION1","SEHF00I00",2025,17.9533694319711
"REGION1","SEHF00I00",2026,18.1508625770551
"REGION1","SEHF00I00",2027,18.3505142197332
"REGION1","SEHF00I00",2028,18.552361899094
"REGION1","SEHF00I00",2029,18.756443154226
"REGION1","SEHF00I00",2030,18.962682906952
"REGION1","SEHF00I00",2031,19.1714002395251
"REGION1","SEHF00I00",2032,19.3821822219708
"REGION1","SEHF00I00",2033,19.595404245175
"REGION1","SEHF00I00",2034,19.8110663091377
"REGION1","SEHF00I00",2035,20.028980718416
"REGION1","SEHF00I00",2036,20.2493351684527
"REGION1","SEHF00I00",2037,20.5069094278525
"REGION1","SEHF00I00",2038,20.7653225948829
"REGION1","SEHF00I00",2039,21.02064716679
"REGION1","SEHF00I00",2040,21.1549656807417
"REGION1","SEHF00I00",2041,21.3877080300139
"REGION1","SEHF00I00",2042,21.6228904200446
"REGION1","SEHF00I00",2043,21.8608882417197
"REGION1","SEHF00I00",2044,22.1013261041533
"REGION1","SEHF00I00",2045,22.3443917027884
"REGION1","SEHF00I00",2046,22.5902727330679
"REGION1","SEHF00I00",2047,22.8387814995488
"REGION1","SEHF00I00",2048,23.0899180022313
"REGION1","SEHF00I00",2049,23.3438699365581
"REGION1","SEHF00I00",2050,23.6006373025294
"REGION1","SEHF00I00",2051,23.860220100145
"REGION1","SEHF00I00",2052,24.1228060248481
"REGION1","SEHF00I00",2053,24.3882073811956
"REGION1","SEHF00I00",2054,24.6564241691875
"REGION1","SEHF00I00",2055,24.9276440842668
"REGION1","SEHF00I00",2056,25.2018671264335
"REGION1","SEHF00I00",2057,25.4790932956875
"REGION1","SEHF00I00",2058,25.7593225920289
"REGION1","SEHF00I00",2059,26.0427427109007
"REGION1","SEHF00I00",2060,26.3291659568599
"REGION1","SEHFCHPH3",2021,0.882339210255546
"REGION1","SEHFCHPH3",2022,3.86144859102644
"REGION1","SEHFCHPH3",2023,4.62914327557023
"REGION1","SEHFCHPH3",2024,4.86348630281824
"REGION1","SEHFCHPH3",2025,4.86348630281824
"REGION1","SEHFCHPH3",2026,4.86348630281824
"REGION1","SEHFCHPH3",2027,4.86348630281824
"REGION1","SEHFCHPH3",2028,4.86348630281824
"REGION1","SEHFCHPH3",2029,4.86348630281824
"REGION1","SEHFCHPH3",2030,5.94246062447713
"REGION1","SEHFCHPH3",2031,6.22410402031664
"REGION1","SEHFCHPH3",2032,6.32329025174388
"REGION1","SEHFCHPH3",2033,6.43505326814634
"REGION1","SEHFCHPH3",2034,6.86789029705878
"REGION1","SEHFCHPH3",2035,7.16688843507285
"REGION1","SEHFCHPH3",2036,7.29883436307774
"REGION1","SEHFCHPH3",2037,7.43546445637727
"REGION1","SEHFCHPH3",2038,7.62556009764468
"REGION1","SEHFCHPH3",2039,7.9483678277984
"REGION1","SEHFCHPH3",2040,8.35978361346687
"REGION1","SEHFCHPH3",2041,8.69943930240183
"REGION1","SEHFCHPH3",2042,9.06646209556358
"REGION1","SEHFCHPH3",2043,9.71603980486496
"REGION1","SEHFCHPH3",2044,10.1900287020225
"REGION1","SEHFCHPH3",2045,10.8887877813443
"REGION1","SEHFCHPH3",2046,11.0374156001314
"REGION1","SEHFCHPH3",2047,11.186120876028
"REGION1","SEHFCHPH3",2048,11.3349035938488
"REGION1","SEHFCHPH3",2049,11.4837693168326
"REGION1","SEHFCHPH3",2050,11.632718029712
"REGION1","SEHFCHPH3",2051,11.6941329463871
"REGION1","SEHFCHPH3",2052,11.7560539263564
"REGION1","SEHFCHPH3",2053,11.8185297513155
"REGION1","SEHFCHPH3",2054,12.4343808297212
"REGION1","SEHFCHPH3",2055,12.4796130071345
"REGION1","SEHFCHPH3",2056,12.565507687167
"REGION1","SEHFCHPH3",2057,12.6646841643304
"REGION1","SEHFCHPH3",2058,12.8394927938266
"REGION1","SEHFCHPH3",2059,12.9991930831374
"REGION1","SEHFCHPH3",2060,13.162540045457
"REGION1","SEHYDMPH3",2030,3.19320401126833
"REGION1","SEHYDMPH3",2031,3.37662100722994
"REGION1","SEHYDMPH3",2032,3.6907335139254
"REGION1","SEHYDMPH3",2033,4.22113602062087
"REGION1","SEHYDMPH3",2034,4.66660352731633
"REGION1","SEHYDMPH3",2035,5.2418730340118
"REGION1","SEHYDMPH3",2036,5.56537605340115
"REGION1","SEHYDMPH3",2037,6.07497196753028
"REGION1","SEHYDMPH3",2038,6.68490788165942
"REGION1","SEHYDMPH3",2039,6.94490211050368
"REGION1","SEHYDMPH3",2040,7.41487919918384
"REGION1","SEHYDMPH3",2041,8.21830718014674
"REGION1","SEHYDMPH3",2042,8.21830718014674
"REGION1","SEHYDMPH3",2043,9.07136016354024
"REGION1","SEHYDMPH3",2044,9.07136016354024
"REGION1","SEHYDMPH3",2045,10.3846116361999
"REGION1","SEHYDMPH3",2046,10.6589442137675
"REGION1","SEHYDMPH3",2047,11.4045267913351
"REGION1","SEHYDMPH3",2048,11.9046093689027
"REGION1","SEHYDMPH3",2049,12.1707419464704
"REGION1","SEHYDMPH3",2050,12.615844524038
"REGION1","SEHYDMPH3",2051,13.0838801435522
"REGION1","SEHYDMPH3",2052,13.4065598489372
"REGION1","SEHYDMPH3",2053,13.9526826187254
"REGION1","SEHYDMPH3",2054,14.3265780722218
"REGION1","SEHYDMPH3",2055,15.2619088837128
"REGION1","SEHYDMPH3",2056,15.9735468066211
"REGION1","SEHYDMPH3",2057,16.0846498500094
"REGION1","SEHYDMPH3",2058,16.5155119453261
"REGION1","SEHYDMPH3",2059,16.5155119453261
"REGION1","SEHYDMPH3",2060,17.8071847699887
"REGION1","SENG00I00",2015,5.48927390506342
"REGION1","SENG00I00",2016,5.39307624904298
"REGION1","SENG00I00",2017,5.37445691262982
"REGION1","SENG00I00",2018,5.45298767177147
"REGION1","SENG00I00",2019,5.47140824368557
"REGION1","SENG00I00",2020,5.47197436323948
"REGION1","SENG00I00",2021,5.58144
"REGION1","SENG00I00",2022,5.58144
"REGION1","SENG00I00",2023,5.58144
"REGION1","SENG00I00",2024,5.58144
"REGION1","SENG00I00",2025,6.78322018396694
"REGION1","SENG00I00",2026,13.4279311125058
"REGION1","SENG00I00",2027,13.4279311125058
"REGION1","SENG00I00",2028,13.4279311125058
"REGION1","SENG00I00",2029,13.4279311125057
"REGION1","SENG00I00",2030,30.1314229847833
"REGION1","SENG00I00",2031,25.7356911125058
"REGION1","SENG00I00",2032,25.7356911125057
"REGION1","SENG00I00",2033,26.464652684588
"REGION1","SENG00I00",2034,25.7356911125058
"REGION1","SENG00I00",2035,25.7356911125058
"REGION1","SENG00I00",2036,25.7356911125058
"REGION1","SENG00I00",2037,25.7356911125058
"REGION1","SENG00I00",2038,25.7356911125058
"REGION1","SENG00I00",2039,25.7356911125058
"REGION1","SENG00I00",2040,25.7356911125058
"REGION1","SENG00I00",2041,25.7356911125058
"REGION1","SENG00I00",2042,25.7356911125058
"REGION1","SENG00I00",2043,25.7356911125058
"REGION1","SENG00I00",2044,25.7356911125058
"REGION1","SENG00I00",2045,25.7356911125058
"REGION1","SENG00I00",2046,25.7356911125058
"REGION1","SENG00I00",2047,25.7356911125058
"REGION1","SENG00I00",2048,25.7356911125058
"REGION1","SENG00I00",2049,25.7356911125058
"REGION1","SENG00I00",2050,25.7356911125058
"REGION1","SENG00I00",2051,25.7356911125057
"REGION1","SENG00I00",2052,25.7356911125058
"REGION1","SENG00I00",2053,25.7356911125058
"REGION1","SENG00I00",2054,25.7356911125057
"REGION1","SENG00I00",2055,25.7356911125057
"REGION1","SENG00I00",2056,25.7356911125057
"REGION1","SENG00I00",2057,25.7356911125058
"REGION1","SENG00I00",2058,25.7356911125058
"REGION1","SENG00I00",2059,25.7356911125058
"REGION1","SENG00I00",2060,25.7356911125058
"REGION1","SEUR00I00",2015,737.262151462108
"REGION1","SEUR00I00",2016,839.039164456087
"REGION1","SEUR00I00",2017,839.95557441503
"REGION1","SEUR00I00",2018,880.994178237098
"REGION1","SEUR00I00",2019,858.7339776288
"REGION1","SEUR00I00",2020,771.197774256
"REGION1","SEUR00I00",2021,771.197774256
"REGION1","SEUR00I00",2022,687.982586902341
"REGION1","SEUR00I00",2023,724.1805121824
"REGION1","SEUR00I00",2024,661.0130117136
"REGION1","SEUR00I00",2025,650.048051255374
"REGION1","SEUR00I00",2026,639.313120890118
"REGION1","SEUR00I00",2027,636.150077613601
"REGION1","SEUR00I00",2028,661.0130117136
"REGION1","SEUR00I00",2029,661.0130117136
"REGION1","SEUR00I00",2030,661.0130117136
"REGION1","SEUR00I00",2031,661.0130117136
"REGION1","SEUR00I00",2032,661.0130117136
"REGION1","SEUR00I00",2033,661.0130117136
"REGION1","SEUR00I00",2034,661.0130117136
"REGION1","SEUR00I00",2035,522.4458775536
"REGION1","SEUR00I00",2036,522.4458775536
"REGION1","SEUR00I00",2037,522.4458775536
"REGION1","SEUR00I00",2038,522.4458775536
"REGION1","SEUR00I00",2039,522.4458775536
"REGION1","SEUR00I00",2040,424.0154305296
"REGION1","SEUR00I00",2041,208.424082484801
"REGION1","SEUR00I00",2042,208.4240824848
"REGION1","SEUR00I00",2043,114.67624896
"REGION1","SEUR00I00",2044,114.67624896
"REGION1","SEWIONPN3",2030,2
"REGION1","SEWIONPN3",2031,3.18833077813172
"REGION1","SEWIONPN3",2032,3.74273660521294
"REGION1","SEWIONPN3",2033,4.4167265757473
"REGION1","SEWIONPN3",2034,5.21809740574822
"REGION1","SEWIONPN3",2035,7.21809740574822
"REGION1","SEWIONPN3",2036,8.3867470816859
"REGION1","SEWIONPN3",2037,9.52338956473987
"REGION1","SEWIONPN3",2038,10.9184712465712
"REGION1","SEWIONPN3",2039,12.9184712465712
"REGION1","SEWIONPN3",2040,14.9184712465712
"REGION1","SEWIONPN3",2041,16.9184712465712
"REGION1","SEWIONPN3",2042,18.1348611315523
"REGION1","SEWIONPN3",2043,20.1348611315523
"REGION1","SEWIONPN3",2044,21.8518715368458
"REGION1","SEWIONPN3",2045,23.8518715368458
"REGION1","SEWIONPN3",2046,24.3272143646239
"REGION1","SEWIONPN3",2047,24.803051272544
"REGION1","SEWIONPN3",2048,25.2793821980493
"REGION1","SEWIONPN3",2049,25.7562425585895
"REGION1","SEWIONPN3",2050,26.2336322912684
"REGION1","SEWIONPN3",2051,26.5095989599235
"REGION1","SEWIONPN3",2052,26.7846660440874
"REGION1","SEWIONPN3",2053,27.0590237556085
"REGION1","SEWIONPN3",2054,27.6059215620522
"REGION1","SEWIONPN3",2055,27.6059215620522
"REGION1","SEWIONPN3",2056,27.8562310233558
"REGION1","SEWIONPN3",2057,28.105402552762
"REGION1","SEWIONPN3",2058,28.7219446471024
"REGION1","SEWIONPN3",2059,29.2646634512043
"REGION1","SEWIONPN3",2060,29.2646634512043
"REGION1","SEWS00X00",2015,46.3043663910432
"REGION1","SEWS00X00",2016,45.1170473793235
"REGION1","SEWS00X00",2017,43.9297283676038
"REGION1","SEWS00X00",2018,42.7425346439971
"REGION1","SEWS00X00",2019,41.5552156322774
"REGION1","SEWS00X00",2020,40.3678966205578
"REGION1","SEWS00X00",2021,36.9889177084646
"REGION1","SEWS00X00",2022,171.877932967606
"REGION1","SEWS00X00",2023,35.1464995951603
"REGION1","SEWS00X00",2024,181.839029035748
"REGION1","SEWS00X00",2025,128.731100172311
"REGION1","SEWS00X00",2026,156.401979034942
"REGION1","SEWS00X00",2027,185.193352572556
"REGION1","SEWS00X00",2028,170.212910109098
"REGION1","SEWS00X00",2029,182.905802551011
"REGION1","SEWS00X00",2030,233.788031990938
"REGION1","SEWS00X00",2031,229.292777578979
"REGION1","SEWS00X00",2032,228.04388000382
"REGION1","SEWS00X00",2033,229.473203291493
"REGION1","SEWS00X00",2034,223.999285331603
"REGION1","SEWS00X00",2035,220.867807024581
"REGION1","SEWS00X00",2036,220.87896950388
"REGION1","SEWS00X00",2037,218.427980315083
"REGION1","SEWS00X00",2038,213.394595018861
"REGION1","SEWS00X00",2039,207.391526414224
"REGION1","SEWS00X00",2040,206.245708215986
"REGION1","SEWS00X00",2041,206.245708215986
"REGION1","SEWS00X00",2042,206.245708215986
"REGION1","SEWS00X00",2043,206.245708215986
"REGION1","SEWS00X00",2044,206.245708215986
"REGION1","SEWS00X00",2045,206.245708215986
"REGION1","SEWS00X00",2046,206.245708215986
"REGION1","SEWS00X00",2047,206.245708215986
"REGION1","SEWS00X00",2048,206.245708215986
"REGION1","SEWS00X00",2049,206.245708215986
"REGION1","SEWS00X00",2050,206.245708215986
"REGION1","SEWS00X00",2051,206.245708215986
"REGION1","SEWS00X00",2052,206.245708215986
"REGION1","SEWS00X00",2053,206.245708215986
"REGION1","SEWS00X00",2054,175.595645803412
"REGION1","SEWS00X00",2055,172.609932682126
"REGION1","SEWS00X00",2056,169.331362532197
"REGION1","SEWS00X00",2057,166.11422092974
"REGION1","SEWS00X00",2058,162.957079303882
"REGION1","SEWS00X00",2059,159.861366225496
"REGION1","SEWS00X00",2060,156.824224552838
"REGION1","SEWSSTPH1",2024,0.86698176868768
"REGION1","SEWSSTPH1",2025,1.17103601902605
"REGION1","SEWSSTPH1",2026,1.48919920714824
"REGION1","SEWSSTPH1",2027,1.69912250127354
"REGION1","SEWSSTPH1",2028,1.93544961748137
"REGION1","SEWSSTPH1",2029,2.32670356322609
"REGION1","SEWSSTPH1",2030,2.48520223784689
"REGION1","SEWSSTPH1",2031,2.48520223784689
"REGION1","SEWSSTPH1",2032,2.48520223784689
"REGION1","SEWSSTPH1",2033,2.48520223784689
"REGION1","SEWSSTPH1",2034,2.48520223784689
"REGION1","SEWSSTPH1",2035,2.48520223784689
"REGION1","SEWSSTPH1",2036,2.48520223784689
"REGION1","SEWSSTPH1",2037,2.48520223784689
"REGION1","SEWSSTPH1",2038,2.48520223784689
"REGION1","SEWSSTPH1",2039,2.48520223784689
"REGION1","SEWSSTPH1",2040,2.48520223784689
"REGION1","SEWSSTPH1",2041,2.48520223784689
"REGION1","SEWSSTPH1",2042,2.48520223784689
"REGION1","SEWSSTPH1",2043,2.48520223784689
"REGION1","SEWSSTPH1",2044,2.48520223784689
"REGION1","SEWSSTPH1",2045,2.48520223784689
